Experiment,Read Length,P-site Offset
GSM1371489,26,11
GSM1371489,27,11
GSM1371489,28,11
GSM1371489,29,12
GSM1371490,26,11
GSM1371490,27,11
GSM1371490,28,11
GSM1371490,29,12
GSM1403307,25,15
GSM1403307,26,10
GSM1403307,27,11
GSM1403307,28,11
GSM1403307,29,11
GSM1403308,25,11
GSM1403308,26,11
GSM1403308,27,11
GSM1403308,28,11
GSM1403308,29,11
GSM1446832,27,11
GSM1446832,28,11
GSM1446832,29,11
GSM1446832,30,12
GSM1446832,31,12
GSM1446833,28,11
GSM1446833,29,11
GSM1446833,30,12
GSM1446833,31,12
GSM1446833,32,12
GSM1446834,26,11
GSM1446834,27,11
GSM1446834,28,11
GSM1446834,29,11
GSM1446834,30,12
GSM1446838,26,11
GSM1446838,27,11
GSM1446838,28,11
GSM1446838,29,11
GSM1446838,30,12
GSM1922007,27,11
GSM1922007,28,11
GSM1922007,29,11
GSM1922007,30,12
GSM1922007,31,12
GSM1446846,27,11
GSM1446846,28,11
GSM1446846,29,11
GSM1446846,30,11
GSM1446846,31,12
GSM1446847,27,11
GSM1446847,28,11
GSM1446847,29,11
GSM1446847,30,12
GSM1446850,27,11
GSM1446850,28,11
GSM1446850,29,11
GSM1446850,30,11
GSM1446850,31,12
GSM1446851,27,11
GSM1446851,28,11
GSM1446851,29,11
GSM1446851,30,12
GSM1446852,27,11
GSM1446852,28,11
GSM1446852,29,11
GSM1446852,30,12
GSM1446853,27,11
GSM1446853,28,11
GSM1446853,29,11
GSM1446853,30,12
GSM1446854,27,11
GSM1446854,28,11
GSM1446854,29,11
GSM1446854,30,11
GSM1446854,31,12
GSM1446854,32,12
GSM1446855,27,11
GSM1446855,28,11
GSM1446855,29,11
GSM1446855,30,11
GSM1446855,31,12
GSM1446856,28,11
GSM1446856,29,11
GSM1446856,30,11
GSM1446856,31,12
GSM1446856,32,12
GSM1446857,28,11
GSM1446857,29,11
GSM1446857,30,12
GSM1446857,31,12
GSM1446857,32,12
GSM1446862,27,11
GSM1446862,28,11
GSM1446862,29,11
GSM1446862,30,11
GSM1446862,31,12
GSM1446862,32,12
GSM1446863,28,11
GSM1446863,29,11
GSM1446863,30,11
GSM1446863,31,12
GSM1446864,28,11
GSM1446864,29,11
GSM1446864,30,11
GSM1446864,31,12
GSM1446864,32,12
GSM1446865,29,11
GSM1446865,30,11
GSM1446865,31,12
GSM1446865,32,12
GSM1446865,33,12
GSM1446866,26,11
GSM1446866,27,11
GSM1446866,28,11
GSM1446866,29,11
GSM1446866,30,12
GSM1446867,26,11
GSM1446867,27,11
GSM1446867,28,11
GSM1446867,29,11
GSM1446867,30,12
GSM1446870,27,11
GSM1446870,28,11
GSM1446870,29,11
GSM1446870,30,12
GSM1446871,27,11
GSM1446871,28,11
GSM1446871,29,11
GSM1446871,30,12
GSM1446874,26,10
GSM1446874,27,10
GSM1446874,28,11
GSM1446874,29,11
GSM1446875,27,10
GSM1446875,28,11
GSM1446875,29,11
GSM1446875,30,11
GSM1446876,27,11
GSM1446876,28,11
GSM1446876,29,11
GSM1446876,30,11
GSM1446877,26,11
GSM1446877,27,11
GSM1446877,28,11
GSM1446877,29,11
GSM1446878,26,10
GSM1446878,27,11
GSM1446878,28,11
GSM1446878,29,11
GSM1446879,26,11
GSM1446879,27,11
GSM1446879,28,11
GSM1446879,29,11
GSM1712831,29,11
GSM1712831,30,11
GSM1712831,31,11
GSM1712831,32,12
GSM1712832,29,11
GSM1712832,30,11
GSM1712832,31,11
GSM1712833,27,11
GSM1712833,28,11
GSM1712833,29,11
GSM1712833,30,11
GSM1712833,31,11
GSM1712836,28,11
GSM1712836,29,11
GSM1712836,30,11
GSM1712836,31,11
GSM1922046,26,11
GSM1922046,27,10
GSM1922046,28,11
GSM1922046,29,11
GSM1922046,30,11
GSM1922046,31,11
GSM1922047,27,11
GSM1922047,28,11
GSM1922047,29,11
GSM1922047,30,11
GSM1922047,31,12
GSM1922048,26,10
GSM1922048,27,10
GSM1922048,28,11
GSM1922048,29,11
GSM1922048,30,11
GSM1922049,27,11
GSM1922049,28,11
GSM1922049,29,11
GSM1922049,30,11
GSM1464903,22,12
GSM1464903,23,11
GSM1464903,24,11
GSM1464903,25,11
GSM1464903,26,10
GSM1464903,27,11
GSM1464903,28,12
GSM1464903,29,12
GSM1464904,25,11
GSM1464904,26,11
GSM1464904,27,11
GSM1464904,28,12
GSM1464904,29,12
GSM1479588,25,11
GSM1479588,26,11
GSM1479588,27,11
GSM1479588,28,11
GSM1479588,29,11
GSM1479592,27,11
GSM1479592,28,11
GSM1479592,29,11
GSM1479596,25,11
GSM1479596,26,11
GSM1479596,27,11
GSM1479596,28,11
GSM1479596,29,11
GSM1479598,26,12
GSM1479598,27,12
GSM1479598,28,11
GSM1479598,29,11
GSM1479598,30,12
GSM1479600,26,12
GSM1479600,27,12
GSM1479600,28,11
GSM1479600,29,11
GSM1479600,30,12
GSM1479600,31,12
GSM1495535,27,11
GSM1495535,28,12
GSM1495535,29,11
GSM1495535,30,12
GSM1495535,31,13
GSM1495535,32,13
GSM1495535,33,12
GSM1495536,27,11
GSM1495536,28,12
GSM1495536,29,11
GSM1495536,30,12
GSM1495536,31,13
GSM1495536,32,13
GSM1495536,33,11
GSM1495536,34,13
GSM1503433,27,10
GSM1503433,28,10
GSM1503433,29,11
GSM1503433,30,11
GSM1503433,31,12
GSM1503433,32,12
GSM1503433,33,13
GSM1503433,34,13
GSM1503434,27,10
GSM1503434,28,10
GSM1503434,29,11
GSM1503434,30,11
GSM1503434,31,12
GSM1503434,32,12
GSM1503434,33,13
GSM1503434,34,13
GSM1503435,27,10
GSM1503435,28,10
GSM1503435,29,11
GSM1503435,30,11
GSM1503435,31,12
GSM1503435,32,12
GSM1503435,33,13
GSM1503435,34,13
GSM1503436,27,10
GSM1503436,28,10
GSM1503436,29,11
GSM1503436,30,11
GSM1503436,31,12
GSM1503436,32,12
GSM1503436,33,13
GSM1503436,34,13
GSM1503436,35,13
GSM1503437,27,10
GSM1503437,28,10
GSM1503437,29,11
GSM1503437,30,12
GSM1503437,31,12
GSM1503437,32,13
GSM1503437,33,13
GSM1503440,29,11
GSM1503440,30,12
GSM1503440,31,12
GSM1503440,32,13
GSM1503440,33,13
GSM1503440,34,13
GSM1503441,28,10
GSM1503441,29,11
GSM1503441,30,12
GSM1503441,31,12
GSM1503441,32,13
GSM1503441,33,13
GSM1503441,34,13
GSM1503442,25,12
GSM1503442,26,13
GSM1503442,27,13
GSM1503442,28,10
GSM1503442,29,11
GSM1503442,30,12
GSM1503442,31,12
GSM1503442,32,12
GSM1503442,33,13
GSM1503443,25,12
GSM1503443,26,13
GSM1503443,27,13
GSM1503443,28,10
GSM1503443,29,11
GSM1503443,30,11
GSM1503443,31,12
GSM1503443,32,12
GSM1503443,33,13
GSM1513187,26,10
GSM1513187,27,10
GSM1513187,28,10
GSM1513187,29,11
GSM1513187,30,11
GSM1513188,26,10
GSM1513188,27,10
GSM1513188,28,10
GSM1513188,29,11
GSM1513188,30,11
GSM1513189,26,10
GSM1513189,27,10
GSM1513189,28,10
GSM1513189,29,11
GSM1513189,30,11
GSM1513190,26,10
GSM1513190,27,10
GSM1513190,28,10
GSM1513190,29,11
GSM1513190,30,11
GSM1513191,26,10
GSM1513191,27,10
GSM1513191,28,10
GSM1513191,29,11
GSM1513191,30,11
GSM1513192,26,10
GSM1513192,27,10
GSM1513192,28,10
GSM1513192,29,11
GSM1513192,30,11
GSM1513193,25,10
GSM1513193,26,10
GSM1513193,27,10
GSM1513193,28,10
GSM1513193,29,11
GSM1513194,26,10
GSM1513194,27,10
GSM1513194,28,10
GSM1513194,29,11
GSM1513194,30,11
GSM1513195,26,10
GSM1513195,27,10
GSM1513195,28,10
GSM1513195,29,11
GSM1513195,30,11
GSM1513196,26,10
GSM1513196,27,10
GSM1513196,28,10
GSM1513196,29,11
GSM1513196,30,11
GSM1513196,31,11
GSM1513197,27,10
GSM1513197,28,10
GSM1513197,29,11
GSM1513197,30,11
GSM1513197,31,11
GSM1513198,25,10
GSM1513198,26,10
GSM1513198,27,10
GSM1513198,28,10
GSM1513198,29,11
GSM1513198,30,11
GSM1513199,25,10
GSM1513199,26,10
GSM1513199,27,10
GSM1513199,28,10
GSM1513199,29,11
GSM1513199,30,11
GSM1513200,26,10
GSM1513200,27,10
GSM1513200,28,10
GSM1513200,29,11
GSM1513200,30,11
GSM1513201,22,10
GSM1513201,23,10
GSM1513201,24,10
GSM1513201,25,10
GSM1513201,26,10
GSM1513201,27,10
GSM1513201,28,10
GSM1513201,29,11
GSM1513201,30,11
GSM1513202,23,10
GSM1513202,24,10
GSM1513202,25,10
GSM1513202,26,10
GSM1513202,27,10
GSM1513202,28,10
GSM1513202,29,11
GSM1513203,26,10
GSM1513203,27,10
GSM1513203,28,10
GSM1513203,29,11
GSM1513203,30,11
GSM1513204,26,10
GSM1513204,27,10
GSM1513204,28,10
GSM1513204,29,11
GSM1513204,30,11
GSM1513205,26,10
GSM1513205,27,10
GSM1513205,28,10
GSM1513205,29,11
GSM1513205,30,11
GSM1513206,26,10
GSM1513206,27,10
GSM1513206,28,10
GSM1513206,29,11
GSM1513206,30,11
GSM1513207,26,10
GSM1513207,27,10
GSM1513207,28,10
GSM1513207,29,11
GSM1513207,30,11
GSM1513208,26,10
GSM1513208,27,10
GSM1513208,28,10
GSM1513208,29,11
GSM1513208,30,11
GSM1513209,26,10
GSM1513209,27,10
GSM1513209,28,10
GSM1513209,29,11
GSM1513209,30,11
GSM1513210,26,10
GSM1513210,27,10
GSM1513210,28,10
GSM1513210,29,11
GSM1513210,30,11
GSM1513211,26,10
GSM1513211,27,10
GSM1513211,28,10
GSM1513211,29,11
GSM1513211,30,11
GSM1513212,26,10
GSM1513212,27,10
GSM1513212,28,10
GSM1513212,29,11
GSM1513212,30,11
GSM1513213,26,10
GSM1513213,27,10
GSM1513213,28,10
GSM1513213,29,11
GSM1513213,30,11
GSM1513214,27,10
GSM1513214,28,10
GSM1513214,29,11
GSM1513214,30,11
GSM1513215,26,10
GSM1513215,27,10
GSM1513215,28,10
GSM1513215,29,11
GSM1513215,30,11
GSM1513216,25,10
GSM1513216,26,10
GSM1513216,27,10
GSM1513216,28,10
GSM1513216,29,11
GSM1513216,30,11
GSM1513217,27,10
GSM1513217,28,10
GSM1513217,29,11
GSM1513217,30,11
GSM1513217,31,11
GSM1513218,26,10
GSM1513218,27,10
GSM1513218,28,10
GSM1513218,29,11
GSM1513218,30,11
GSM1513219,26,10
GSM1513219,27,10
GSM1513219,28,10
GSM1513219,29,11
GSM1513219,30,11
GSM1513220,26,10
GSM1513220,27,10
GSM1513220,28,10
GSM1513220,29,11
GSM1513220,30,11
GSM1513221,26,10
GSM1513221,27,10
GSM1513221,28,10
GSM1513221,29,11
GSM1513221,30,11
GSM1513222,25,10
GSM1513222,26,10
GSM1513222,27,10
GSM1513222,28,10
GSM1513222,29,11
GSM1513222,30,11
GSM1513223,23,11
GSM1513223,24,11
GSM1513223,25,10
GSM1513223,26,10
GSM1513223,27,10
GSM1513223,28,10
GSM1513223,29,11
GSM1513223,30,11
GSM1513224,26,10
GSM1513224,27,10
GSM1513224,28,10
GSM1513224,29,11
GSM1513224,30,11
GSM1513224,31,11
GSM1513225,26,10
GSM1513225,27,10
GSM1513225,28,10
GSM1513225,29,11
GSM1513225,30,11
GSM1513226,25,10
GSM1513226,26,10
GSM1513226,27,10
GSM1513226,28,10
GSM1513226,29,11
GSM1513226,30,11
GSM1513227,25,10
GSM1513227,26,10
GSM1513227,27,10
GSM1513227,28,10
GSM1513227,29,11
GSM1513227,30,11
GSM1513228,26,10
GSM1513228,27,10
GSM1513228,28,10
GSM1513228,29,11
GSM1513228,30,11
GSM1513228,31,11
GSM1513229,26,10
GSM1513229,27,10
GSM1513229,28,10
GSM1513229,29,11
GSM1513229,30,11
GSM1513230,26,10
GSM1513230,27,10
GSM1513230,28,10
GSM1513230,29,11
GSM1513230,30,11
GSM1513231,26,10
GSM1513231,27,10
GSM1513231,28,10
GSM1513231,29,11
GSM1513231,30,11
GSM1513232,24,10
GSM1513232,25,10
GSM1513232,26,10
GSM1513232,27,10
GSM1513232,28,10
GSM1513232,29,11
GSM1513232,30,11
GSM1513233,26,10
GSM1513233,27,10
GSM1513233,28,10
GSM1513233,29,11
GSM1513233,30,11
GSM1513234,24,11
GSM1513234,25,10
GSM1513234,26,10
GSM1513234,27,10
GSM1513234,28,10
GSM1513234,29,11
GSM1513234,30,11
GSM1513235,26,10
GSM1513235,27,10
GSM1513235,28,10
GSM1513235,29,11
GSM1513235,30,11
GSM1513236,25,10
GSM1513236,26,10
GSM1513236,27,10
GSM1513236,28,10
GSM1513236,29,11
GSM1513236,30,11
GSM1513237,26,10
GSM1513237,27,10
GSM1513237,28,10
GSM1513237,29,11
GSM1513237,30,11
GSM1513238,25,10
GSM1513238,26,10
GSM1513238,27,10
GSM1513238,28,10
GSM1513238,29,11
GSM1513238,30,11
GSM1513239,26,10
GSM1513239,27,10
GSM1513239,28,10
GSM1513239,29,11
GSM1513239,30,11
GSM1513240,26,10
GSM1513240,27,10
GSM1513240,28,10
GSM1513240,29,11
GSM1513240,30,11
GSM1513241,26,10
GSM1513241,27,10
GSM1513241,28,10
GSM1513241,29,11
GSM1513241,30,11
GSM1513242,26,10
GSM1513242,27,10
GSM1513242,28,10
GSM1513242,29,11
GSM1513242,30,11
GSM1513243,26,10
GSM1513243,27,10
GSM1513243,28,10
GSM1513243,29,11
GSM1513243,30,11
GSM1513244,26,10
GSM1513244,27,10
GSM1513244,28,10
GSM1513244,29,11
GSM1513244,30,11
GSM1513245,26,10
GSM1513245,27,10
GSM1513245,28,10
GSM1513245,29,11
GSM1513245,30,11
GSM1513246,25,10
GSM1513246,26,10
GSM1513246,27,10
GSM1513246,28,10
GSM1513246,29,11
GSM1513247,26,10
GSM1513247,27,10
GSM1513247,28,10
GSM1513247,29,11
GSM1513247,30,11
GSM1513248,26,10
GSM1513248,27,10
GSM1513248,28,10
GSM1513248,29,11
GSM1513248,30,11
GSM1513249,25,10
GSM1513249,26,10
GSM1513249,27,10
GSM1513249,28,10
GSM1513249,29,11
GSM1513249,30,11
GSM1513250,26,10
GSM1513250,27,10
GSM1513250,28,10
GSM1513250,29,11
GSM1513250,30,11
GSM1513251,23,11
GSM1513251,24,10
GSM1513251,25,10
GSM1513251,26,10
GSM1513251,27,10
GSM1513251,28,10
GSM1513251,29,11
GSM1513251,30,11
GSM1513252,26,10
GSM1513252,27,10
GSM1513252,28,10
GSM1513252,29,11
GSM1513252,30,11
GSM1513253,26,10
GSM1513253,27,10
GSM1513253,28,10
GSM1513253,29,11
GSM1513253,30,11
GSM1513253,31,11
GSM1513254,26,10
GSM1513254,27,10
GSM1513254,28,10
GSM1513254,29,11
GSM1513254,30,11
GSM1513255,26,10
GSM1513255,27,10
GSM1513255,28,10
GSM1513255,29,11
GSM1513255,30,11
GSM1513256,26,10
GSM1513256,27,10
GSM1513256,28,10
GSM1513256,29,11
GSM1513256,30,11
GSM1513257,26,10
GSM1513257,27,10
GSM1513257,28,10
GSM1513257,29,11
GSM1513257,30,11
GSM1513258,27,10
GSM1513258,28,10
GSM1513258,29,11
GSM1513258,30,11
GSM1513258,31,11
GSM1523624,26,11
GSM1523624,27,11
GSM1523624,28,11
GSM1523624,29,11
GSM1523625,26,11
GSM1523625,27,11
GSM1523625,28,11
GSM1523625,29,11
GSM1523626,25,11
GSM1523626,26,11
GSM1523626,27,11
GSM1523626,28,11
GSM1523626,29,11
GSM1523627,25,11
GSM1523627,26,11
GSM1523627,27,11
GSM1523627,28,11
GSM1523628,25,11
GSM1523628,26,11
GSM1523628,27,11
GSM1523628,28,11
GSM1523628,29,11
GSM1523629,25,11
GSM1523629,26,11
GSM1523629,27,11
GSM1523629,28,11
GSM1523629,29,11
GSM1523630,25,11
GSM1523630,26,11
GSM1523630,27,11
GSM1523630,28,11
GSM1523630,29,11
GSM1523631,24,11
GSM1523631,25,11
GSM1523631,26,11
GSM1523631,27,11
GSM1523631,28,11
GSM1523631,29,11
GSM1523632,25,11
GSM1523632,26,11
GSM1523632,27,11
GSM1523632,28,11
GSM1523632,29,11
GSM1523633,25,11
GSM1523633,26,11
GSM1523633,27,11
GSM1523633,28,11
GSM1523633,29,11
GSM1523633,30,12
GSM1523634,25,11
GSM1523634,26,11
GSM1523634,27,11
GSM1523634,28,11
GSM1523634,29,11
GSM1523635,25,11
GSM1523635,26,11
GSM1523635,27,11
GSM1523635,28,11
GSM1523635,29,11
GSM1523636,24,11
GSM1523636,25,11
GSM1523636,26,11
GSM1523636,27,11
GSM1523636,28,11
GSM1523636,29,11
GSM1523637,25,11
GSM1523637,26,11
GSM1523637,27,11
GSM1523637,28,11
GSM1523637,29,11
GSM1523637,30,12
GSM1523638,25,11
GSM1523638,26,11
GSM1523638,27,11
GSM1523638,28,11
GSM1523638,29,11
GSM1523639,23,11
GSM1523639,24,11
GSM1523639,25,11
GSM1523639,26,11
GSM1523639,27,11
GSM1523639,28,11
GSM1523639,29,11
GSM1782874,27,11
GSM1782874,28,11
GSM1782874,29,11
GSM1782874,30,12
GSM1782874,31,12
GSM1782874,32,12
GSM1782875,26,11
GSM1782875,27,11
GSM1782875,28,11
GSM1782875,29,11
GSM1782875,30,12
GSM1782876,27,11
GSM1782876,28,11
GSM1782876,29,11
GSM1782876,30,12
GSM1782876,31,12
GSM1782876,32,12
GSM1782877,26,11
GSM1782877,27,11
GSM1782877,28,11
GSM1782877,29,11
GSM1782877,30,12
GSM1782877,31,12
GSM1782878,25,11
GSM1782878,26,11
GSM1782878,27,11
GSM1782878,28,11
GSM1782878,29,11
GSM1782878,30,12
GSM1782878,31,12
GSM1782879,27,11
GSM1782879,28,11
GSM1782879,29,11
GSM1782879,30,12
GSM1782879,31,12
GSM1782879,32,12
GSM1782880,23,12
GSM1782880,24,12
GSM1782880,25,11
GSM1782880,26,12
GSM1782880,27,11
GSM1782880,28,11
GSM1782880,29,11
GSM1782880,30,12
GSM1782880,31,12
GSM1553248,26,11
GSM1553248,27,11
GSM1553248,28,11
GSM1553248,29,11
GSM1553249,25,11
GSM1553249,26,11
GSM1553249,27,11
GSM1553249,28,15
GSM1553249,29,11
GSM1553249,30,10
GSM1553249,31,12
GSM1553249,32,12
GSM1553249,33,12
GSM1553249,34,13
GSM1553249,35,12
GSM1553249,36,13
GSM1553249,37,15
GSM1553249,38,14
GSM1553249,39,13
GSM1553249,40,14
GSM1553250,26,11
GSM1553250,27,11
GSM1553250,28,11
GSM1553250,29,11
GSM1553251,24,15
GSM1553251,25,15
GSM1553251,26,15
GSM1553251,27,12
GSM1553251,28,13
GSM1553251,29,11
GSM1553251,30,11
GSM1553251,31,12
GSM1553251,32,12
GSM1553251,33,15
GSM1553251,34,12
GSM1553251,35,14
GSM1553251,36,15
GSM1553251,37,14
GSM1553251,38,14
GSM1553251,39,10
GSM1553251,40,10
GSM1553252,24,11
GSM1553252,25,10
GSM1553252,26,11
GSM1553252,27,11
GSM1553252,28,11
GSM1553252,29,11
GSM1553253,25,12
GSM1553253,26,13
GSM1553253,27,14
GSM1553253,28,15
GSM1553253,29,11
GSM1553253,30,10
GSM1553253,31,11
GSM1553253,32,12
GSM1553253,33,12
GSM1553253,34,14
GSM1553253,35,15
GSM1553253,36,10
GSM1553253,37,14
GSM1553253,38,12
GSM1553253,39,12
GSM1553253,40,15
GSM1553254,25,10
GSM1553254,26,11
GSM1553254,27,11
GSM1553254,28,11
GSM1553254,29,11
GSM1553255,25,12
GSM1553255,26,13
GSM1553255,27,14
GSM1553255,28,15
GSM1553255,29,13
GSM1553255,30,10
GSM1553255,31,12
GSM1553255,32,12
GSM1553255,33,12
GSM1553255,34,12
GSM1553255,35,13
GSM1553255,36,11
GSM1553255,37,14
GSM1553255,38,15
GSM1553255,39,13
GSM1553255,40,14
GSM1717890,31,12
GSM1717890,32,11
GSM1717890,33,12
GSM1717890,34,12
GSM1717890,35,14
GSM1717890,36,12
GSM1717890,37,12
GSM1717890,38,12
GSM1717890,39,15
GSM1717890,40,13
GSM1717891,21,15
GSM1717891,22,15
GSM1717891,23,15
GSM1717891,24,15
GSM1717891,25,15
GSM1717891,26,15
GSM1717891,27,15
GSM1717891,28,15
GSM1717891,29,14
GSM1717891,30,15
GSM1717891,31,15
GSM1717891,32,15
GSM1717891,33,15
GSM1717891,34,14
GSM1717891,35,15
GSM1717891,36,15
GSM1717891,37,15
GSM1717892,31,12
GSM1717892,32,11
GSM1717892,33,12
GSM1717892,34,12
GSM1717892,35,12
GSM1717892,36,12
GSM1717892,37,12
GSM1717892,38,13
GSM1717892,39,12
GSM1717892,40,12
GSM1717893,23,11
GSM1717893,24,11
GSM1717893,25,11
GSM1717893,26,11
GSM1717893,27,11
GSM1717893,28,12
GSM1717893,29,10
GSM1717893,30,11
GSM1717893,31,12
GSM1717893,32,11
GSM1717893,33,11
GSM1717893,34,11
GSM1717893,35,11
GSM1717893,36,11
GSM1717893,37,11
GSM1717893,38,11
GSM1717893,39,11
GSM1717893,40,10
GSM1585210,25,11
GSM1585210,26,11
GSM1585210,27,11
GSM1585210,28,11
GSM1585211,24,11
GSM1585211,25,11
GSM1585211,26,11
GSM1585211,27,11
GSM1585211,28,11
GSM1585212,25,11
GSM1585212,26,11
GSM1585212,27,11
GSM1585212,28,11
GSM1585213,25,11
GSM1585213,26,11
GSM1585213,27,11
GSM1585213,28,11
GSM1585213,29,11
GSM1585222,24,11
GSM1585222,25,11
GSM1585222,26,11
GSM1585222,27,11
GSM1585222,28,11
GSM1585223,25,11
GSM1585223,26,11
GSM1585223,27,11
GSM1585223,28,11
GSM1585223,29,11
GSM1585224,23,11
GSM1585224,24,11
GSM1585224,25,11
GSM1585224,26,11
GSM1585224,27,11
GSM1585224,28,11
GSM1585225,24,11
GSM1585225,25,11
GSM1585225,26,11
GSM1585225,27,11
GSM1585225,28,11
